# id	name	mnn
11997	Фарестон	торемифен
2838	Фаридак	-
2839	Фарингазон	-
13432	Фарингол Эдас-126	~
2840	Фарингопронт	-
10541	Фарингосепт	амбазон
2841	Фарингоспрей	-
2842	Фаринорм &reg; Бензидамин	-
2843	Фаринорм &reg; Бензидамин форте	-
2844	Фаринорм &reg; Гексэтидин	-
2846	Фармадерм &reg;	-
2847	Фармадерм &reg; ГК	-
2848	Фармазацит	-
2849	Фармакод	-
2845	ФармАмеропен	-
2850	Фармаспал	-
10628	Фарматекс	миристалкония хлорид
2851	Фарматон &reg; Витал	-
11504	Фарморубицин быстрорастворимый	эпирубицин
7291	Фасторик плюс	~
2852	Феанола	-
2853	Фебуксостат	-
2854	Фебуксостат Велфарм	-
2855	Фебуксостат Канон	-
2856	Фебуксостат Лекас	-
2857	Фебуксостат Органика	-
2859	Фебуксостат-СЗ	-
2858	Фебуксостат солофарм	-
2860	Фебуфорт &reg;	-
11259	Феварин	флувоксамин
2861	Фезам &reg;	-
13721	Фезанеф	бромдигидрохлорфенилбензодиазепин
9039	Фезипам	бромдигидрохлорфенилбензодиазепин
11430	Фейба	антиингибиторный коагулянтный комплекс
11514	Фексадин	фексофенадин
2862	Фексергик &reg;	-
12458	Фексо	фексофенадин
7073	Фексофаст	фексофенадин
7432	Фексофенадин	фексофенадин
12352	Фексофенадина гидрохлорид	фексофенадин
2863	Фексофенадин-СЗ	-
2864	Фексофенадин-Эдвансд	-
2865	Фелисанс	-
2868	Фелозилит	-
2869	Феломика	-
12445	Фемара	летрозол
4740	Фемафлор	эубиотик+эстриол+прогестерон
2870	Фемидель &reg; Про	-
2871	Фемилекс &reg;	-
13376	Феминин-гран	~
13393	Феминус Эдас-101	~
13392	Феминус Эдас-901	~
2872	Фемисс &reg; Анжета &reg;	-
2873	Фемисс &reg; Виджина &reg;	-
2874	Фемисс &reg; Гинеста &reg;	-
2875	Фемисс &reg; Месси &reg;	-
2876	Фемисс Гинеста Мини	-
2877	Фемкомфорт &reg;	-
2878	Феморикс &reg;	-
2879	Фемостон &reg; мини	-
2880	Фенавист нео	-
2881	Фенаджио &reg;	-
2882	Феназалгин &reg;	-
3688	Феназепам	бромдигидрохлорфенилбензодиазепин
2883	Феназепам &reg;	-
13624	Феназепам-Рос	бромдигидрохлорфенилбензодиазепин
2884	Феназептин	-
13040	Феназид	изоникотиноилгидразин железа сульфат
3531	Фенасал	никлозамид
8712	Фендивия	фентанил
7177	Фензепин	бромдигидрохлорфенилбензодиазепин
9038	Фензитат	бромдигидрохлорфенилбензодиазепин
2885	Фензитат &reg;	-
2887	Фенибут	-
2888	Фенибут Авексима	-
2891	Фенибут-Акрихин	-
2889	Фенибут Альфактив	-
2892	Фенибут-Вертекс	-
2893	Фенибут-ЛекТ	-
2890	Фенибут Реневал	-
2894	Фенибут-С	-
2886	ФениВейт	-
2895	Феникамид	-
2896	Феникап	-
12605	Фенилбутазон	фенилбутазон
2897	Фенилергин	-
12083	Фенилин	фениндион
7278	Фенистил Пенцивир	пенцикловир
5580	Фенкарол	хифенадин
8816	Фенол	фенол
10141	Фенорелаксан	бромдигидрохлорфенилбензодиазепин
10116	Фенотропил	2-(4-фенил-2-оксо-1-пирролидинил)ацетамид
5910	Фенспирид	фенспирид
9594	Фенспирида гидрохлорид	фенспирид
4026	Фентадол Матрикс	фентанил
3981	Фентадол Резервуар	фентанил
9900	Фентанил	фентанил
9710	Фентанила цитрат	фентанил
3613	Фенхеля обыкновенного плоды	фенхеля обыкновенного плоды
3614	Фенхеля плоды	-
6417	Ферезол	~
11526	Ферлатум	~
8525	Ферлатум Фол	~
12910	Ферровир	дезоксирибонуклеат натрия с железом комплекс
13493	Феррогематоген	~
3691	Ферроцин	калий-железо гексацианоферрат
5931	Феспален	фенспирид
2898	Фиасп &reg;	-
7332	Фибринолизин	фибринолизин [человека]
11701	Физиомер	морская вода
7554	Физионил 40 с глюкозой	растворы для перитонеального диализа
12408	Физиотенз	моксонидин
4978	Филахромин	иматиниб
4977	Филахромин ФC	иматиниб
6397	Филграстим	филграстим
2899	Филграстим-Нанолек	-
2900	Филентал	-
8305	Филергим	филграстим
2901	Филикс мас	-
2902	Филотид	-
2903	Фильзувес	-
2904	Фильтрум &reg;	-
2905	Фильтрум &reg; -СТИ	-
12741	Финалгель	пироксикам
12298	Финалгон	никобоксил+нонивамид
2906	Финалгон &reg;	-
2908	Финголимод	-
9723	Финголимода гидрохлорид	финголимод
2909	Финголимод Канон	-
2910	Финголимод Медисорб	-
2911	Финголимод-натив	-
2912	Финджув &reg;	-
2913	ФинонебсолДуо	-
12026	Финоптин	верапамил
9207	Фиразир	икатибант
2914	Фиратибант	-
2915	Фирелбин	-
2916	Фириалта &reg;	-
9081	Фирмагон	дегареликс
6252	Фитангин Эдас-105	~
13391	Фитангин Эдас-905	~
7028	Фитантис	-
7027	Фитантис сбор	-
7633	Фитин	~
11255	Фитовит	-
2918	Фитогаленика &reg;	-
7026	Фитодиарин	~
2919	Фитозид	-
2920	Фитолакка декандра	-
13581	Фитолакка-плюс	~
11938	Фитолизин	-
2921	Фитолизин &reg;	-
2922	Фитоменадион	-
2917	Фито Ново-Сед &reg;	-
9687	Фито Ново-Сед экстракт сухой	~
2923	Фитофиллипт	-
2924	Фитофрон &reg;	-
2925	Флавамед &reg; Макс	-
2926	Флавамед &reg; Форте	-
2927	Флаволар	-
2928	Флагзамма	-
7629	Фладекс	~
3756	Флакозид	глюкопиранозидметилбутенилтригидроксифлаванол
5906	Фламадекс	декскетопрофен
2929	Фламадекс &reg;	-
5796	Фламмэгис	инфликсимаб
2930	Фланга &reg;	-
9963	Фларонин	астрагала серпоплодного препарат
2931	Флатиплат	-
2932	Флатоцин солофарм	-
2933	Флебавен &reg;	-
2934	Флебалгин &reg; Актив	-
7796	Флебогамма 5%	иммуноглобулин человека нормальный
2936	Флебопресс &reg;	-
2937	Флебостан	-
2938	Флекаинид	-
